시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
12900,0,12900,9615.9,0.0,9615.9,8942.1,0.0,8942.1,118.4,10.9,208.9,2.7,40.546,5.0680000000000005,4.874,0.233,133339,346,2185.7,0.0,161.0,0.0,0.0,35132.0,0,1,0,0.0,832.0,3633200.0,0.0,0.51,2345.6,6,0,0,1,0,0,1,1,0,0,1,0,0,0,1,5298,4932,0,1,0,0,98.1
30,0,30,29.9,0.0,29.9,29.9,0.0,29.9,130.2,9.2,154.8,3.7,48.228,9.742,5.175,0.952,200833,190,3.8,0.0,0.0,0.0,0.0,635.0,0,1,1,0.0,5.1,22257.0,0.0,0.934,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,5682,5682,1,1,1,1,97.7
34,0,34,24.8,0.0,24.8,24.8,0.0,24.8,99.8,9.2,186.9,4.3,51.374,15.734000000000002,5.129,1.4169999999999998,156500,370,5.8,0.0,0.0,0.0,0.0,290.0,0,1,1,0.0,5.7,25031.0,0.0,1.267,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,6970,6970,1,1,1,1,98.2
230,0,230,123.7,0.0,123.7,123.7,0.0,123.7,106.1,9.0,189.6,4.2,42.506,10.694,4.735,1.275,129038,22,21.5,0.0,0.0,0.0,0.0,3416.0,1,0,1,0.0,17.6,76848.0,0.0,0.78,69.0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3256,3256,1,1,1,1,97.4
15,0,15,12.4,0.0,12.4,12.3,0.0,12.3,86.7,5.9,126.1,2.9,45.653,11.553,5.271,1.081,52867,103,1.3,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.7,2957.0,0.0,0.303,4.6,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,307,435,1,1,1,1,96.1
120,0,120,85.6,0.0,85.6,85.6,0.0,85.6,125.1,7.8,198.5,2.9,51.492,6.726,5.585,0.8240000000000001,166745,64,16.7,0.0,0.0,0.0,0.0,2051.0,1,0,1,0.0,11.1,48318.0,0.0,0.708,36.4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,4504,4504,1,1,1,1,98.4
60,0,60,52.3,0.0,52.3,52.3,0.0,52.3,54.6,9.6,87.5,5.2,34.561,10.937,4.189,0.936,10294,88,3.7,0.0,0.0,0.0,0.0,292.0,0,1,1,0.0,8.0,34807.0,0.0,0.835,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,4413,4413,1,1,1,1,93.4
10,10,0,5.2,5.2,0.0,5.2,5.2,0.0,53.7,3.4,136.5,1.0,31.452,5.303999999999999,4.446000000000001,0.635,359083,33,0.5,0.0,0.0,0.0,0.0,1449.0,1,0,1,0.0,0.3,1268.0,0.0,0.307,7.3,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,3471,3471,1,1,1,1,97.6
40,0,40,40.0,0.0,40.0,40.0,0.0,40.0,34.6,6.7,59.0,4.1,49.249,12.231,8.316,1.467,7383,21,1.7,0.0,0.0,0.0,0.0,308.0,0,1,1,0.0,3.7,16255.0,0.0,0.51,2.9,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,8002,8002,1,1,1,1,90.4
30,0,30,27.2,27.2,0.0,27.2,27.2,0.0,104.1,14.5,363.0,5.3,31.445,15.03,3.618,1.517,44028,42,3.0,0.0,0.0,0.0,0.0,850.0,0,1,1,0.0,6.0,26362.0,0.0,1.214,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5211,5211,1,1,1,1,96.2
40,0,40,19.4,0.0,19.4,19.4,0.0,19.4,113.6,7.0,123.0,2.4,36.368,6.977,3.695,0.7959999999999999,144167,123,2.2,0.0,0.0,0.0,0.0,279.0,0,1,1,0.0,3.2,13898.0,0.0,0.9,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,8004,8004,1,1,1,1,98.0
60,0,60,33.1,33.1,0.0,33.1,33.1,0.0,62.1,8.9,75.9,2.9,43.718,9.788,4.562,0.944,18539,53,3.9,0.0,0.0,0.0,0.0,1300.0,0,1,1,0.0,9.9,43116.0,0.0,1.6369999999999998,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,8149,8149,1,1,1,1,97.9
120,0,120,170.9,0.0,170.9,170.9,0.0,170.9,92.0,10.6,107.3,5.5,42.599,9.104,4.945,0.982,36115,26,21.9,0.0,0.0,0.0,0.0,986.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,5687,5687,1,1,1,1,96.0
20,0,20,37.7,0.0,37.7,37.7,0.0,37.7,58.7,11.6,88.0,6.2,34.288000000000004,12.368,4.573,1.773,43875,91,3.0,0.0,0.0,0.0,0.0,223.0,0,0,1,0.0,3.3,14565.0,0.0,0.485,0.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,6666,6666,1,1,1,1,93.4
15,0,15,13.3,0.0,13.3,13.3,0.0,13.3,78.7,22.1,68.9,7.9,35.535,15.818,3.821,1.558,44742,201,1.0,0.0,0.0,0.0,0.0,230.0,0,1,1,0.0,2.3,10202.0,0.0,0.965,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5874,5874,1,1,1,1,90.8
5400,0,5400,3608.8,0.0,3608.8,3303.0,0.0,3303.0,77.7,7.3,104.5,1.6,32.09,2.891,4.492,0.713,173891,120,405.5,5.4,0.0,20.7,0.0,20348.0,1,0,1,12.0,265.6,1020497.0,31.9,0.3879999999999999,459.5,12,0,0,1,1,1,1,1,0,0,1,0,0,1,0,5277,5458,0,1,0,0,98.3
28,0,28,10.9,10.9,0.0,10.8,10.8,0.0,16.5,4.7,20.5,2.0,18.265,12.555,2.191,1.418,1865,11,0.2,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,2.3,10131.0,0.0,36.024,9.2,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,8765,8765,1,1,1,1,92.7
12,0,12,9.9,0.0,9.9,9.8,0.0,9.8,45.6,8.5,54.7,5.2,47.483,11.495,5.318,1.2,8817,19,0.7,0.0,0.0,0.0,0.0,323.0,1,0,1,0.0,5.4,23455.0,0.0,3.005,3.7,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,4017,4017,1,1,1,1,95.1
39,0,39,33.5,33.5,0.0,33.8,33.8,0.0,80.2,11.0,106.6,4.4,42.225,10.023,4.254,0.958,78500,203,5.5,0.0,0.0,0.0,0.0,104.0,0,0,1,0.0,1.2,5403.0,0.0,0.386,24.3,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,7365,7365,1,1,1,1,98.3
40,0,40,30.0,0.0,30.0,30.0,0.0,30.0,94.3,11.9,120.8,5.0,46.04,17.180999999999997,5.247999999999999,2.076,77917,17,4.5,0.0,0.0,0.0,0.0,1400.0,0,0,1,0.0,4.1,18033.0,0.0,0.7559999999999999,0.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,3986,3986,1,1,1,1,97.2
47,0,47,19.5,0.0,19.5,19.5,0.0,19.5,62.6,9.9,53.0,4.2,36.469,11.361,3.69,0.8320000000000001,101333,72,1.0,0.0,0.0,0.0,0.0,543.0,0,1,1,0.0,1.9,8496.0,0.0,0.547,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,5966,5966,1,1,1,1,93.9
90,0,90,118.4,0.0,118.4,118.6,0.0,118.6,127.0,7.1,322.3,4.4,12.675,9.288,1.496,1.291,54038,68,11.1,0.0,0.0,0.0,0.0,1619.0,1,0,1,0.0,20.3,88803.0,0.0,0.94,0.0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,4055,4055,1,1,1,1,97.7
60,0,60,49.4,49.4,0.0,49.4,49.4,0.0,76.8,12.5,91.5,4.9,30.763,14.339,3.887,1.404,29147,49,5.7,0.0,0.0,0.0,0.0,1182.0,0,1,1,0.0,5.4,23785.0,0.0,0.605,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4412,4299,1,1,1,1,96.1
120,0,120,78.8,0.0,78.8,78.8,0.0,78.8,68.9,5.6,133.6,2.6,30.564,7.962000000000001,3.2960000000000003,1.037,33962,0,6.8,0.0,0.0,0.0,0.0,2645.0,0,1,1,0.0,12.5,54457.0,0.0,0.867,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,4809,4809,1,1,1,1,98.5
30,0,30,25.0,0.0,25.0,25.0,0.0,25.0,36.5,12.0,43.3,6.1,19.536,8.246,1.836,0.735,28167,38,1.5,0.0,0.0,0.0,0.0,264.0,1,0,1,0.0,2.2,9477.0,0.0,0.476,0.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,4040,4040,1,1,1,1,92.3
205,0,205,83.5,0.0,83.5,79.2,0.0,79.2,73.9,7.8,152.3,2.5,31.884,11.795,3.188,0.787,40519,22,10.9,0.0,0.0,0.0,0.0,1600.0,0,1,1,0.0,10.9,47453.0,0.0,0.753,71.7,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3236,3215,1,1,1,1,98.2
30,0,30,22.9,0.0,22.9,22.9,0.0,22.9,115.4,7.9,165.1,3.3,34.658,9.344,3.375,0.802,126333,15,4.4,0.0,0.0,0.0,0.0,1093.0,0,1,1,0.0,6.7,29398.0,0.0,1.609,59.4,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,3836,3836,1,1,1,1,98.4
60,0,60,34.1,0.0,34.1,34.1,0.0,34.1,92.7,7.1,157.6,0.7,36.718,10.407,3.607,1.198,178308,2,5.6,0.0,0.0,0.0,0.0,2149.0,1,0,1,0.0,16.4,71611.0,0.0,2.635,0.0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,3287,3284,1,1,1,1,99.5
40,0,40,33.3,0.0,33.3,31.4,0.0,31.4,72.8,14.5,64.2,5.8,30.871,14.843,3.025,1.265,258615,311,2.6,0.0,0.0,0.0,0.0,784.0,1,0,1,0.0,4.3,18936.0,0.0,0.757,16.0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,6768,6768,1,1,1,1,93.5
900,0,900,952.2,0.0,952.2,898.6,0.0,898.6,115.0,11.0,186.0,3.7,43.737,5.273,5.643,0.241,461798,47,166.8,0.0,0.0,0.0,0.0,12112.0,0,1,0,0.0,124.3,542744.0,0.0,0.758,0.0,6,0,0,1,0,0,1,1,0,0,1,0,0,0,1,3917,3908,0,1,0,0,98.2
45,0,45,36.5,0.0,36.5,36.5,0.0,36.5,105.9,7.9,161.7,1.7,42.898,11.083,5.3260000000000005,1.044,145000,45,5.5,0.0,0.0,0.0,0.0,525.0,0,1,1,0.0,9.6,41975.0,0.0,1.445,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5205,5205,1,1,1,1,97.5
220,0,220,174.0,0.0,174.0,174.0,0.0,174.0,100.2,9.0,161.2,4.9,39.787,9.157,6.272,0.7240000000000001,131423,68,23.8,0.0,0.0,0.0,0.0,7418.0,0,1,1,0.0,16.6,72556.0,0.0,0.523,16.1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,857,843,1,1,1,1,97.0
30,0,30,30.0,0.0,30.0,30.0,0.0,30.0,60.1,11.9,98.1,6.5,29.808000000000003,14.963,2.9130000000000003,1.589,18092,672,2.5,0.0,0.0,0.0,0.0,239.0,1,0,0,0.0,5.4,23657.0,0.0,0.99,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5874,5874,1,1,1,1,92.1
46,0,46,34.9,0.0,34.9,34.9,0.0,34.9,159.9,19.6,549.7,17.9,35.359,15.297,4.986000000000001,1.601,168050,17200,5.0,0.0,0.0,0.0,0.0,1133.0,0,1,0,0.0,5.4,23687.0,0.0,0.888,42.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,3918,3918,1,1,1,1,93.2
50,0,50,37.7,0.0,37.7,37.7,0.0,37.7,75.5,9.5,119.6,6.0,29.602,12.048,3.51,1.286,172340,274,3.9,0.0,0.0,0.0,0.0,691.0,0,1,1,0.0,6.4,27871.0,0.0,0.928,17.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,9106,9106,1,1,1,0,96.0
400,0,400,205.3,0.0,205.3,205.3,0.0,205.3,107.8,8.7,164.9,1.5,45.713,7.882000000000001,4.878,0.542,128615,64,33.8,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,1.7,7210.0,0.0,0.044,112.0,15,0,0,1,0,1,1,1,0,1,0,0,0,0,1,2687,2687,1,1,1,1,98.1
200,0,200,158.0,0.0,158.0,158.0,0.0,158.0,109.4,11.4,161.4,5.9,50.682,9.066,4.9830000000000005,0.915,123708,0,18.2,0.0,0.0,0.0,0.0,360.0,0,1,1,0.0,14.4,62943.0,0.0,0.5,0.0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1475,1702,1,1,1,1,95.9
70,0,70,52.9,0.0,52.9,52.9,0.0,52.9,129.1,11.5,212.5,6.7,50.31399999999999,13.267,5.968999999999999,1.496,217885,220,10.7,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,10.8,46965.0,0.0,1.115,0.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3471,3471,1,1,1,1,97.0
25,0,25,18.0,0.0,18.0,18.0,0.0,18.0,96.4,11.2,115.8,5.5,43.663,9.598,5.159,0.998,46333,27,2.4,0.0,0.0,0.0,0.0,351.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,5357,5357,1,1,1,1,96.1
25,0,25,20.8,0.0,20.8,20.8,0.0,20.8,76.8,14.6,101.5,4.7,32.452,13.62,6.572,1.58,175000,226,2.4,0.0,0.0,0.0,0.0,928.0,1,0,0,0.0,5.2,22594.0,0.0,1.3630000000000002,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,3652,3652,1,1,1,1,94.7
850,0,850,474.8,0.0,474.8,450.5,0.0,450.5,92.5,7.6,146.5,0.2,38.985,5.742000000000001,3.96,0.452,159820,30,65.5,0.0,0.0,0.0,0.0,5587.0,1,0,1,0.0,86.3,377060.0,0.0,1.051,135.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1275,1275,1,1,1,1,98.6
10,0,10,8.1,0.0,8.1,8.0,0.0,8.0,92.2,15.9,157.5,7.3,48.92,12.288,6.791,1.574,25453,144,1.2,0.0,0.0,0.0,0.0,246.0,1,0,1,0.0,5.0,21762.0,0.0,3.418,3.1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5113,5113,1,1,1,1,95.6
270,0,270,174.3,0.0,174.3,174.3,0.0,174.3,110.0,20.5,133.3,8.3,35.74,15.661,3.831,1.5930000000000002,47885,470,20.2,0.0,0.0,0.0,0.0,2246.0,1,0,1,0.0,16.1,70190.0,0.0,0.505,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,8765,2970,1,1,1,1,93.2
20,0,20,5.6,5.6,0.0,5.6,5.6,0.0,47.5,7.9,59.4,1.8,32.872,18.935,4.2780000000000005,2.49,2751,8,0.4,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,3.8,16468.0,0.0,3.701,9.2,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,6939,6939,1,1,1,1,97.3
100,0,100,91.3,0.0,91.3,86.0,0.0,86.0,92.1,10.9,195.8,4.8,36.686,12.576,5.316,0.856,76311,664,13.7,0.0,0.0,0.0,0.0,1972.0,0,1,1,0.0,5.7,25082.0,0.0,0.366,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,6085,5491,1,1,1,1,96.4
70,0,70,76.3,0.0,76.3,74.4,0.0,74.4,66.7,13.4,55.9,5.6,25.322,11.839,2.898,0.927,153811,466,4.2,0.0,0.0,0.0,0.0,1280.0,1,0,1,0.0,16.6,72435.0,0.0,1.221,28.5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5051,5051,1,1,1,1,93.3
1000,0,1000,881.2,0.0,881.2,811.8,0.0,811.8,91.3,6.7,128.8,1.5,40.357,8.862,4.056,0.162,85757,20,117.0,0.0,0.0,0.0,0.0,10976.0,0,1,1,0.0,62.8,274301.0,0.0,0.424,0.0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,4520,4489,0,1,0,0,98.9
385,0,385,338.0,0.0,338.0,327.9,0.0,327.9,76.0,4.1,131.5,3.3,33.659,6.122000000000001,3.781,0.6709999999999999,135692,104,45.0,0.0,0.0,0.0,0.0,4848.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,7731,7731,1,1,1,1,97.9
30,0,30,21.7,0.0,21.7,21.7,0.0,21.7,95.4,14.0,100.5,4.2,54.521,14.111,7.755,1.102,218750,229,2.2,0.0,0.0,0.0,0.0,490.0,0,0,1,0.0,9.5,41426.0,0.0,2.392,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,3744,3744,1,1,1,1,95.4
30,0,30,29.1,0.0,29.1,29.1,0.0,29.1,56.7,7.6,106.4,3.6,37.081,12.389,3.982,0.8290000000000001,21850,411,1.8,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.2,9797.0,0.0,0.423,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,9061,9061,1,1,1,1,93.5
120,0,120,115.4,0.0,115.4,115.4,0.0,115.4,103.9,9.2,138.1,4.3,40.841,11.729,4.047,0.735,108698,84,18.6,0.0,0.0,0.0,0.0,3028.0,0,1,1,0.0,11.2,48867.0,0.0,0.532,14.4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2567,2567,1,1,1,1,98.3
25,0,25,20.2,0.0,20.2,19.7,0.0,19.7,75.0,11.6,65.7,6.2,51.383,14.211,5.44,1.351,31000,227,1.8,0.0,0.0,0.0,0.0,96.0,0,1,1,0.0,1.4,6006.0,0.0,0.384,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,4509,4509,1,1,1,1,93.2
50,0,50,41.3,0.0,41.3,41.3,0.0,41.3,84.0,6.7,118.7,4.3,31.478,10.819,4.265,1.281,76619,237,4.8,0.0,0.0,0.0,0.0,525.0,0,1,0,0.0,1.9,8137.0,0.0,0.249,42.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3811,3811,1,1,1,1,97.1
430,0,430,307.7,0.0,307.7,297.2,0.0,297.2,103.5,7.0,155.5,1.8,44.413,8.966000000000001,5.172999999999999,0.8590000000000001,111250,46,42.1,0.0,0.0,0.0,0.0,17849.0,0,1,1,0.0,72.7,317627.0,0.0,1.341,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,905,885,1,1,1,1,97.2
50,0,50,24.3,0.0,24.3,24.3,0.0,24.3,79.6,8.0,144.0,4.6,38.086,12.409,4.387,1.125,85642,45,3.2,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,7.2,31405.0,0.0,1.6230000000000002,12.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4383,4383,1,1,1,1,97.5
39,0,39,32.8,0.0,32.8,31.1,0.0,31.1,81.2,12.0,87.8,6.0,48.433,13.412,5.537000000000001,1.461,139417,111,2.6,0.0,0.0,0.0,0.0,334.0,0,1,1,0.0,1.6,7148.0,0.0,0.288,210.0,2,0,0,1,1,1,0,1,0,1,0,1,0,1,1,8343,8314,1,1,1,1,95.0
8000,0,8000,7558.3,3558.0,4000.3,6615.8,2415.0,4200.8,33.6,4.7,43.7,2.7,8.145,3.933,0.708,0.118,84356,67,288.6,0.0,0.0,0.0,0.0,28120.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,6241,6240,0,1,0,0,97.4
250,0,250,215.9,0.0,215.9,215.9,0.0,215.9,118.7,7.2,150.0,2.1,44.552,5.965,4.527,0.342,171538,157,34.2,0.0,0.0,0.0,0.0,3155.0,0,0,1,0.0,43.3,189247.0,0.0,1.1,60.0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,6697,6697,1,1,1,1,98.5
400,0,400,326.1,0.0,326.1,326.1,0.0,326.1,89.7,12.3,101.1,5.8,29.736,5.382999999999999,5.388999999999999,0.779,102698,111,43.9,0.0,0.0,0.0,0.0,5945.0,0,1,1,0.0,36.6,159663.0,0.0,0.615,26.1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1857,1766,1,1,1,1,94.9
160,0,160,200.9,0.0,200.9,200.9,0.0,200.9,76.2,7.7,144.0,5.9,29.801,7.917000000000001,4.058,0.271,166538,454,23.9,0.0,0.0,0.0,0.0,4476.0,1,0,0,0.0,11.7,51262.0,0.0,0.32,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,4279,4279,1,1,1,1,97.5
450,0,450,521.3,0.0,521.3,483.8,0.0,483.8,115.0,10.0,159.9,3.4,41.595,4.09,4.672,0.499,138038,1130,141.6,0.0,0.0,0.0,0.0,5130.0,0,1,1,0.0,43.3,189251.0,0.0,0.491,119.0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,5150,5150,0,1,1,1,98.0
150,0,150,21.8,0.0,21.8,20.8,0.0,20.8,71.0,10.4,62.4,1.5,36.846,11.584,3.922,1.164,242415,329,2.4,0.0,0.0,0.0,0.0,165.0,1,0,1,0.0,9.4,40922.0,0.0,2.475,27.9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,10226,10226,1,1,1,1,97.8
50,0,50,40.0,0.0,40.0,40.0,0.0,40.0,98.3,8.1,222.3,4.3,31.107,14.913,4.412,2.001,71098,127,5.5,0.0,0.0,0.0,0.0,722.0,0,1,0,0.0,12.7,55311.0,0.0,1.741,42.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3811,3811,1,1,1,1,97.9
40,0,40,33.1,33.1,0.0,33.6,33.6,0.0,67.9,11.4,95.3,4.8,41.35,10.554,4.287,0.904,71333,57,4.5,0.0,0.0,0.0,0.0,750.0,0,0,1,11.8,5.6,21497.0,0.7,1.546,24.9,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5054,5054,1,1,1,1,98.0
8000,0,8000,7733.0,0.0,7733.0,7604.3,0.0,7604.3,79.5,10.9,144.2,4.3,31.56,12.6,3.797,0.612,93822,176,1544.3,0.0,0.0,3.7,0.0,58433.0,1,0,1,0.0,493.2,2153615.0,0.0,0.355,0.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,4718,4718,0,1,0,0,97.7
100,0,100,34.4,0.0,34.4,34.4,0.0,34.4,69.8,10.8,98.3,5.7,50.406000000000006,14.338,4.687,1.269,122462,182,5.9,0.0,0.0,0.0,0.0,346.0,0,1,1,0.0,9.2,40359.0,0.0,1.472,22.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,4017,4017,1,1,1,1,97.1
50,0,50,32.9,0.0,32.9,32.9,0.0,32.9,98.7,6.8,92.9,2.1,35.772,7.544,4.799,0.862,68245,722,4.4,0.0,0.0,0.0,0.0,290.0,0,1,1,0.0,4.3,18665.0,0.0,0.713,16.2,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6901,6901,1,1,1,1,96.9
1300,0,1300,1176.1,0.0,1176.1,1046.0,0.0,1046.0,79.3,5.7,137.7,1.6,26.83,4.109,2.762,0.547,76377,0,167.2,0.0,0.0,0.0,0.0,14450.0,0,1,1,0.0,92.0,401956.0,0.0,0.482,0.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,4749,4738,0,1,0,0,98.4
350000,0,350000,260185.6,0.0,260185.6,241030.7,0.0,241030.7,116.6,15.7,145.3,8.0,66.737,29.643,4.814,1.52,79385,2210,43771.3,2287.1,0.0,0.0,0.0,207287.0,0,0,1,2.2,5825.7,24889621.0,126.0,0.13,14932.0,69,0,0,0,1,0,0,1,1,0,1,0,0,0,1,10593,10561,1,0,0,0,94.3
550,0,550,451.6,0.0,451.6,383.0,0.0,383.0,90.4,5.7,190.1,2.5,42.526,7.277,4.38,0.053,115814,2,78.1,0.0,0.0,0.0,0.0,10992.0,0,0,1,0.0,84.5,369083.0,0.0,1.21,0.0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,2235,1949,1,1,0,1,98.6
30,0,30,22.2,0.0,22.2,22.2,0.0,22.2,88.5,15.1,101.8,4.5,53.14,13.432,7.972,1.077,225750,209,2.2,0.0,0.0,0.0,0.0,1298.7,0,0,1,0.0,9.1,39805.0,0.0,2.251,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,3348,3348,1,1,1,1,95.2
60,0,60,39.3,0.0,39.3,39.3,0.0,39.3,61.9,9.8,92.9,6.1,38.919,14.043,3.674,1.297,86673,382,6.2,0.0,0.0,0.0,0.0,228.0,0,1,1,0.0,6.3,27677.0,0.0,0.883,13.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,4017,4017,1,1,1,1,95.9
60,0,60,36.3,0.0,36.3,36.3,0.0,36.3,82.3,5.4,106.5,3.7,29.909,9.767,2.898,0.3379999999999999,87075,98,4.3,0.0,0.0,0.0,0.0,2008.0,0,1,0,63.2,3.2,5215.0,2.0,0.18,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3185,3185,1,1,1,1,98.3
95,0,95,87.7,0.0,87.7,87.7,0.0,87.7,70.9,8.4,84.4,4.2,25.367,4.12,2.292,0.5710000000000001,36381,27,8.8,0.0,0.0,0.0,0.0,2099.0,1,0,1,0.0,8.5,37169.0,0.0,0.532,0.0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1106,1070,1,1,1,1,96.2
60,0,60,75.4,0.0,75.4,75.4,0.0,75.4,78.1,8.8,121.6,2.7,32.618,10.419,3.325,1.425,85038,84,7.7,0.0,0.0,0.0,0.0,4800.0,1,0,1,0.0,6.1,26837.0,0.0,0.447,0.0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1656,1165,1,1,1,1,97.4
2000,0,2000,1552.4,0.0,1552.4,1552.4,0.0,1552.4,90.0,7.5,146.3,2.7,40.835,4.205,4.317,0.265,169630,41,268.8,0.0,0.0,0.0,0.0,12250.0,0,1,0,0.0,170.1,742802.0,0.0,0.601,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,6427,6427,0,1,0,0,98.5
60,0,60,39.9,0.0,39.9,37.9,0.0,37.9,70.2,9.3,73.2,5.2,28.437,10.767,3.149,1.367,21346,226,2.7,0.0,0.0,0.0,0.0,3840.0,0,1,1,0.0,9.2,40325.0,0.0,1.337,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,2021,2021,1,1,1,1,93.5
90,0,90,76.7,0.0,76.7,72.9,0.0,72.9,73.6,17.0,94.9,7.9,49.208,13.209,6.45,1.354,54369,271,6.3,0.0,0.0,0.0,0.0,1764.0,0,1,1,0.0,8.7,37932.0,0.0,0.654,210.0,2,0,0,1,1,1,0,1,0,1,0,0,0,1,1,4349,4349,1,1,1,1,92.1
