,시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
21,1100,0,1100,780.2,0.0,780.2,703.4,0.0,703.4,147.7,1.9,86.3,8.6,208.6,1.6,39.929,5.928999999999999,5.143,0.231,292978,44,113.7,0.0,0.0,0.0,0.0,19800.0,0,1,1,0.0,85.6,373889.0,0.0,0.667,874.2,5,0,0,0,0,1,0,1,1,0,1,0,0,1,0,3257,3166,0,1,0,0,98.7
22,460,460,0,181.0,181.0,0.0,181.0,181.0,0.0,119.9,3.2,125.9,11.3,118.3,3.2,33.17,5.612,12.615,1.262,2190,116,21.1,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,19.0,82780.0,0.0,0.574,51.3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5692,5127,1,1,1,1,97.3
23,210,0,210,75.3,0.0,75.3,75.3,0.0,75.3,142.3,5.8,144.3,12.3,130.8,6.0,40.308,12.765,13.042,1.05,7030,403,10.3,0.0,0.0,0.0,0.0,621.0,0,1,1,0.0,16.7,72977.0,0.0,1.217,50.6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5781,5781,1,1,1,1,95.9
24,160,0,160,65.2,0.0,65.2,65.2,0.0,65.2,142.9,5.9,144.3,12.1,134.2,6.1,39.723,13.225,12.899,1.08,7098,406,8.9,0.0,0.0,0.0,0.0,1335.0,0,1,1,0.0,11.2,48752.0,0.0,0.938,50.6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5127,5127,1,0,1,1,95.9
25,100,0,100,95.9,0.0,95.9,95.9,0.0,95.9,119.8,3.1,125.4,11.6,116.7,3.3,33.913000000000004,5.665,13.263,1.298,2204,125,11.2,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,5.6,24297.0,0.0,0.318,51.3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4139,4139,1,1,1,1,97.4
26,90,0,90,62.0,0.0,62.0,62.0,0.0,62.0,141.7,5.8,143.2,12.4,130.3,5.9,40.166,12.943,13.166,1.127,7034,417,8.4,0.0,0.0,0.0,0.0,1662.0,0,1,1,0.0,14.0,61212.0,0.0,1.24,50.6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4139,4139,1,1,1,1,95.9
27,70,0,70,60.0,0.0,60.0,60.0,0.0,60.0,140.5,5.7,143.9,12.5,131.6,6.0,40.469,13.044,13.045,1.1,7055,410,8.1,0.0,0.0,0.0,0.0,1456.0,0,1,1,0.0,7.7,33742.0,0.0,0.706,50.6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5127,5127,1,1,1,1,95.9
28,70,0,70,52.9,0.0,52.9,52.9,0.0,52.9,142.3,5.8,142.8,12.3,130.6,6.0,40.519,13.212,13.69,1.208,7064,418,7.2,0.0,0.0,0.0,0.0,1456.0,0,1,1,0.0,6.4,28047.0,0.0,0.665,50.6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4139,4139,1,1,1,1,95.9
29,70,0,70,61.7,0.0,61.7,61.7,0.0,61.7,121.1,3.4,125.9,11.8,119.7,3.5,34.135,6.068,13.931,1.33,2279,128,7.3,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,5.7,24987.0,0.0,0.509,51.3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4139,4139,1,1,1,1,97.2
30,60,0,60,13.2,0.0,13.2,13.2,0.0,13.2,140.2,5.9,144.2,12.2,132.1,6.1,39.941,12.505,12.654000000000002,1.068,7028,398,1.8,0.0,0.0,0.0,0.0,340.0,0,1,1,0.0,3.0,13109.0,0.0,1.248,50.6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5781,5781,1,1,1,1,95.8
31,50,0,50,36.8,0.0,36.8,36.8,0.0,36.8,119.0,3.2,123.4,11.8,116.4,3.4,33.729,5.746,13.201,1.271,2221,123,4.3,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,5.8,25169.0,0.0,0.8640000000000001,51.3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5127,5127,1,1,1,1,97.3
32,50,0,50,34.5,0.0,34.5,34.5,0.0,34.5,123.5,3.6,128.4,11.8,121.5,3.5,34.735,6.345,13.683,1.3219999999999998,2265,133,4.1,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,3.1,13613.0,0.0,0.496,51.3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3790,3790,1,1,1,1,97.1
33,50,0,50,16.5,0.0,16.5,16.5,0.0,16.5,120.2,3.3,124.3,11.5,118.1,3.4,33.773,5.818,12.549,1.262,2200,120,1.9,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,3.6,15714.0,0.0,1.2,51.3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5127,5127,1,1,1,1,97.3
34,47000,0,47000,39782.0,0.0,39782.0,35954.7,0.0,35954.7,175.3,0.5,91.3,4.9,169.8,0.6,42.711000000000006,8.408999999999999,4.715,0.053,97984,47,6952.9,0.0,0.0,0.0,0.0,72483.0,0,0,1,2.0,1942.8,8317440.0,38.1,0.29,2540.0,14,0,0,0,0,1,1,1,1,0,1,1,0,1,0,6774,6773,0,0,1,0,99.7
35,400000,0,400000,193482.6,0.0,193482.6,160832.0,0.0,160832.0,74.9,2.5,70.1,9.5,150.7,1.6,26.104,8.929,3.79,0.106,0,4,14013.6,829.7,0.0,1568.2,0.0,198906.0,0,0,1,4.3,9761.0,40787776.0,420.6,0.318,14049.0,73,0,0,0,0,1,1,1,1,0,1,1,0,1,0,12226,12226,0,0,1,0,96.7
36,170000,0,170000,103194.7,0.0,103194.7,96344.1,0.0,96344.1,141.7,1.3,73.6,5.5,122.3,1.4,36.013000000000005,8.192,3.708,0.044,65407,143,14491.1,0.0,0.0,0.0,0.0,102627.0,0,0,1,27.4,3541.1,11228206.0,969.8,0.146,6716.0,40,0,0,0,0,1,1,1,1,0,1,1,0,1,0,8430,8430,0,1,0,0,99.1
37,680000,0,680000,504279.1,0.0,504279.1,485947.0,0.0,485947.0,150.3,0.7,64.7,5.3,128.3,0.5,33.111999999999995,9.234,3.57,0.04,0,145,75414.2,0.0,0.0,0.0,330.0,301599.0,0,0,1,24.8,11096.7,36458869.0,2747.6,0.094,16398.0,68,0,0,0,0,1,1,1,1,0,1,1,0,1,0,10046,10046,1,0,0,0,99.5
38,33750,0,33750,22650.4,0.0,22650.4,20510.8,0.0,20510.8,230.6,0.5,119.0,5.5,237.0,0.6,44.093,7.848,5.222,0.0409999999999999,131080,42,5212.7,0.0,0.0,0.0,0.0,58894.0,0,0,1,0.3,1245.2,5418993.0,4.3,0.332,2748.0,20,0,0,0,0,1,1,1,1,0,1,1,0,1,0,6774,6774,1,0,0,0,99.8
39,520000,0,520000,388019.6,0.0,388019.6,376897.1,0.0,376897.1,215.5,0.7,116.7,6.2,245.8,1.0,52.574,9.145,5.571000000000001,0.046,64659,62,83367.4,1085.8,0.0,0.0,0.0,265377.0,0,0,1,27.5,10838.6,34327490.0,2977.6,0.114,15991.0,59,0,0,0,0,1,1,1,1,0,1,1,0,1,0,8417,8417,1,0,0,0,99.7
40,23000,0,23000,28007.2,0.0,28007.2,27976.9,0.0,27976.9,145.3,2.0,102.1,13.6,137.2,1.9,31.918000000000003,11.225,2.762,0.025,80210,8,4012.5,0.0,0.0,0.0,0.0,63251.0,0,0,1,1.9,2771.1,11868679.0,53.2,0.5329999999999999,6323.0,49,0,0,0,0,1,1,1,1,0,1,1,0,1,0,4140,4139,0,1,0,0,98.6
41,470,0,470,411.6,0.0,411.6,411.6,0.0,411.6,217.5,2.2,45.0,5.1,126.3,0.4,28.774,9.025,4.059,1.029,8121,39,88.6,0.0,0.0,0.0,0.0,6600.0,1,0,0,0.0,41.0,179102.0,0.0,0.546,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2984,2982,1,1,1,1,99.0
42,170,0,170,146.0,0.0,146.0,146.0,0.0,146.0,132.9,2.7,44.0,6.3,73.1,0.8,31.699,16.211,3.773,1.547,8041,44,19.0,0.0,0.0,0.0,0.0,2851.0,0,0,1,0.0,10.9,47435.0,0.0,0.408,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,4394,4394,1,1,1,1,98.0
43,100,0,100,36.1,0.0,36.1,36.1,0.0,36.1,83.1,3.8,35.1,8.8,59.6,6.1,26.709,22.579,3.533,1.366,7190,67,2.9,0.0,0.0,0.0,0.0,402.0,0,0,1,0.0,4.4,19148.0,0.0,0.6659999999999999,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,5837,5837,1,1,1,1,95.4
44,90,0,90,24.1,0.0,24.1,24.1,0.0,24.1,101.1,2.5,44.4,5.5,83.2,1.7,24.661,17.764,2.61,1.6269999999999998,3960,49,2.4,0.0,0.0,0.0,0.0,1200.0,0,0,1,0.0,7.4,32357.0,0.0,1.6869999999999998,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,5299,5299,1,1,1,1,97.5
45,80,0,80,33.7,0.0,33.7,33.7,0.0,33.7,78.1,3.8,37.8,8.8,37.2,4.3,26.171,17.524,3.0980000000000003,1.43,5928,68,2.5,0.0,0.0,0.0,0.0,312.0,0,0,1,0.0,3.4,14917.0,0.0,0.556,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,5837,5837,1,1,1,1,95.1
46,75,0,75,47.2,0.0,47.2,47.2,0.0,47.2,187.9,7.8,57.0,11.6,85.9,7.8,30.449,18.115,3.604,1.771,8144,90,8.5,0.0,0.0,0.0,0.0,301.0,0,0,1,0.0,13.2,57840.0,0.0,1.538,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,5837,5837,1,1,1,1,95.8
47,55,0,55,14.7,0.0,14.7,14.7,0.0,14.7,42.4,3.6,24.7,5.0,34.9,1.3,18.573,10.991,2.42,1.28,748,45,0.6,0.0,0.0,0.0,0.0,497.0,0,0,1,0.0,3.0,13271.0,0.0,1.13,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,5786,5786,1,1,1,1,91.5
48,55,0,55,27.2,0.0,27.2,27.2,0.0,27.2,35.6,4.2,29.9,5.3,28.5,2.2,21.55,11.11,2.417,1.263,945,64,0.9,0.0,0.0,0.0,0.0,497.0,0,0,1,0.0,3.9,17168.0,0.0,0.7929999999999999,205.0,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,5853,5853,1,1,1,1,88.2
49,40,0,40,17.1,0.0,17.1,17.1,0.0,17.1,80.8,5.3,39.2,7.3,68.6,2.0,29.004,17.381,3.423,1.909,7598,60,1.3,0.0,0.0,0.0,0.0,497.0,0,0,1,0.0,1.6,6833.0,0.0,0.502,205.0,3,0,0,0,0,1,1,1,0,1,0,1,0,1,0,5853,5853,1,1,1,1,93.4
50,35,0,35,17.1,0.0,17.1,17.1,0.0,17.1,83.7,5.4,46.3,7.9,72.9,2.3,29.759,13.974,3.6,2.195,7994,61,1.3,0.0,0.0,0.0,0.0,340.0,0,0,1,0.0,2.9,12538.0,0.0,1.006,205.0,3,0,0,0,0,1,1,1,0,1,0,1,0,1,0,6834,6834,1,1,1,1,93.5
51,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0,78.9,5.5,39.5,8.2,60.0,4.2,30.721,16.701,2.893,2.381,7619,69,0.0,0.0,0.0,0.0,0.0,336.0,0,0,1,0.0,2.1,9034.0,0.0,0.0,205.0,3,0,0,0,0,1,1,1,0,1,0,1,0,1,0,5494,5494,1,1,1,1,93.0
52,125000,0,125000,88592.5,0.0,88592.5,88829.0,0.0,88829.0,109.3,5.5,65.8,7.3,143.1,4.5,26.243,9.432,2.611,0.6990000000000001,72177,565,9199.0,0.0,0.0,0.0,0.0,221590.0,0,0,1,1.0,1229.1,5313204.0,12.4,0.075,4964.0,24,0,0,0,1,0,0,1,1,0,1,0,0,0,1,4514,4514,1,0,0,0,95.0
53,30000,0,30000,10926.8,0.0,10926.8,10176.3,0.0,10176.3,188.1,1.9,105.2,6.3,182.1,0.7,60.361,7.536,4.97,0.424,329495,36,2034.8,0.0,0.0,0.0,0.0,69298.0,0,0,1,0.0,1532.5,6691932.0,0.0,0.825,343.0,9,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2557,1926,1,1,1,1,99.0
54,24000,0,24000,6154.9,0.0,6154.9,4781.7,0.0,4781.7,166.2,0.7,91.2,5.5,140.7,0.2,41.309,6.06,3.582,0.5379999999999999,199347,5,1018.9,0.0,0.0,0.0,0.0,70500.0,0,0,1,8.0,689.6,2770383.0,55.2,0.727,823.0,8,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2376,2341,1,1,1,1,99.6
55,23000,0,23000,6572.7,0.0,6572.7,6272.2,0.0,6272.2,249.9,0.7,129.5,5.9,281.4,0.6,59.399,7.086,5.392,0.7070000000000001,271700,113,1637.6,0.0,0.0,0.0,0.0,53222.0,0,0,1,8.2,960.5,3852317.0,78.3,0.7709999999999999,2782.0,17,0,0,0,1,0,0,1,1,0,1,0,0,0,1,7489,7443,0,1,0,0,99.7
56,275000,0,275000,233910.2,0.0,233910.2,203804.9,0.0,203804.9,131.8,13.3,111.7,13.2,136.5,6.8,38.721,12.263,3.588,0.5,198760,2092,27715.6,0.0,0.0,0.0,0.0,119000.0,0,0,1,0.0,6034.8,26352622.3,0.0,0.162,16624.2,35,0,0,0,1,0,0,1,1,0,1,0,0,0,1,9497,9496,1,0,0,0,89.9
57,42500,0,42500,10073.8,0.0,10073.8,9703.1,0.0,9703.1,202.4,1.0,94.2,5.7,192.5,0.4,32.931999999999995,8.506,3.544,0.637,594120,31,2028.7,0.0,0.0,0.0,0.0,99897.0,0,0,1,3.8,1327.9,5577944.0,50.6,0.722,2725.0,9,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2447,2401,0,1,0,1,99.5
58,30000,0,30000,27341.1,0.0,27341.1,26609.3,0.0,26609.3,201.7,3.5,94.2,12.4,231.9,4.4,45.32,11.807,4.828,0.936,1496066,161,5420.9,0.0,0.0,0.0,0.0,50247.0,0,0,1,1.6,1432.6,6153852.0,23.4,0.29,5282.0,12,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5751,5750,0,1,0,0,98.3
59,70000,0,70000,72153.4,0.0,72153.4,72153.5,0.0,72153.5,161.4,3.1,85.9,8.9,157.8,3.7,42.648,7.421,3.901,0.175,207352,290,11424.3,0.0,0.0,0.0,0.0,80746.0,0,0,1,0.0,1816.8,7933536.0,0.0,0.138,26087.0,15,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5751,5750,0,1,0,0,98.1
60,350000,0,350000,260185.6,0.0,260185.6,241030.7,0.0,241030.7,178.4,10.1,116.6,15.7,145.3,8.0,66.737,29.643,4.814,1.52,79385,2210,43771.3,2287.1,0.0,0.0,0.0,207287.0,0,0,1,2.2,5825.7,24889621.0,126.0,0.13,14932.0,69,0,0,0,1,0,0,1,1,0,1,0,0,0,1,10593,10561,1,0,0,0,94.3
61,65000,0,65000,51465.3,0.0,51465.3,46429.3,0.0,46429.3,193.9,4.2,101.0,8.6,190.4,1.8,40.588,7.302,3.888,0.489,383128,113,9759.6,0.0,0.0,0.0,0.0,217503.0,0,0,1,1.0,4074.8,17612066.0,41.6,0.476,9640.0,23,0,0,0,1,0,0,1,1,0,1,0,0,0,1,7855,7840,0,1,0,0,97.8
62,46000,0,46000,9387.1,0.0,9387.1,7824.8,0.0,7824.8,237.0,1.5,129.5,8.3,219.8,1.0,64.67,9.897,5.8260000000000005,0.523,232927,1,2211.4,0.0,0.0,0.0,0.0,118086.0,0,0,1,0.0,409.9,1789740.0,0.0,0.767,690.0,15,0,0,0,1,0,0,1,0,0,1,0,0,0,1,160,115,1,1,1,1,99.4
63,40000,0,40000,36881.8,0.0,36881.8,36428.8,0.0,36428.8,242.4,4.9,131.1,12.9,226.0,5.9,65.418,9.036,6.712999999999999,0.348,231175,82,8761.3,0.0,0.0,0.0,0.0,94797.0,0,0,1,0.0,2131.3,9307080.0,0.0,0.321,5427.0,18,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4700,4699,0,1,0,0,98.0
64,9000,9000,0,7410.8,0.0,7410.8,6838.8,0.0,6838.8,241.6,2.5,119.0,7.9,197.8,2.3,38.837,4.356,4.22,0.37,199756,148,1772.5,16.0,0.0,0.0,0.0,28567.0,0,0,1,25.1,125.7,411251.0,31.5,0.075,2407.0,13,0,0,0,1,0,0,1,1,0,1,0,0,0,1,6455,6487,0,1,0,0,99.0
65,700,0,700,534.0,0.0,534.0,537.8,0.0,537.8,180.8,3.5,133.5,11.9,184.1,3.2,50.3,7.566,4.861000000000001,0.41,30029,108,94.7,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,71.4,311629.0,0.0,0.727,710.0,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,419,398,1,1,1,1,98.1
66,240,0,240,112.3,0.0,112.3,105.0,0.0,105.0,177.4,6.9,106.8,15.2,199.1,6.1,39.001,11.983,3.929,0.517,28121,58,19.1,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,14.3,62232.0,0.0,0.746,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,419,398,1,1,1,1,96.1
67,120,0,120,146.3,0.0,146.3,140.3,0.0,140.3,240.0,7.7,123.4,18.9,254.2,6.7,45.935,16.09,4.885,0.693,29903,68,34.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,16.9,73861.0,0.0,0.6609999999999999,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,419,398,1,1,1,1,96.8
68,2000,0,2000,937.5,0.0,937.5,790.8,0.0,790.8,164.4,2.5,93.5,6.5,151.4,2.9,46.113,4.1080000000000005,4.337,0.409,441527,27,151.8,0.0,0.0,0.0,0.0,18828.0,0,0,1,1.3,261.2,1126034.0,3.3,1.787,705.7,6,0,0,0,1,0,0,1,1,0,1,0,0,0,1,892,761,1,1,1,1,98.5
69,750,0,750,649.6,0.0,649.6,604.8,0.0,604.8,119.1,5.3,87.7,7.1,138.6,2.1,39.04,8.228,3.897,0.948,296842,218,73.9,0.0,0.0,0.0,0.0,21770.0,0,0,1,0.0,83.9,366346.0,0.0,0.76,404.5,6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2408,2011,1,1,1,1,95.5
70,560,0,560,406.9,0.0,406.9,373.4,0.0,373.4,88.0,4.5,75.7,6.3,123.4,1.8,30.382,9.762,2.894,1.007,130507,217,34.0,0.0,0.0,0.0,0.0,4999.0,0,0,1,19.7,57.0,200137.0,11.2,0.6729999999999999,302.1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4398,4286,0,1,0,0,94.9
71,300,0,300,189.4,0.0,189.4,189.4,0.0,189.4,164.3,4.6,82.6,6.3,165.6,4.8,58.242,9.203,5.787999999999999,0.905,6898,47,30.2,0.0,0.0,0.0,0.0,690.0,0,0,1,0.0,4.5,19641.0,0.0,0.13,161.8,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4037,4037,1,1,1,1,97.2
72,300,0,300,160.7,0.0,160.7,160.7,0.0,160.7,166.7,4.6,83.6,6.3,167.6,4.8,60.18899999999999,9.11,5.936,0.883,6866,42,26.0,0.0,0.0,0.0,0.0,710.0,0,0,1,0.0,5.9,25957.0,0.0,0.203,161.8,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5665,5665,1,1,1,1,97.2
73,130,0,130,101.6,0.0,101.6,101.6,0.0,101.6,161.3,4.4,80.9,6.1,161.5,4.6,58.361,8.953,5.757000000000001,0.893,6140,38,15.9,0.0,0.0,0.0,0.0,818.0,0,0,1,0.0,3.9,16941.0,0.0,0.209,70.1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4770,4720,1,1,1,1,97.3
74,130,0,130,102.5,0.0,102.5,102.5,0.0,102.5,165.2,4.4,83.0,6.2,163.9,4.7,58.255,9.258,5.882999999999999,0.882,6631,44,16.5,0.0,0.0,0.0,0.0,1797.0,0,0,1,0.0,2.0,8914.0,0.0,0.109,70.1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3999,3985,1,1,1,1,97.3
75,110,0,110,86.7,0.0,86.7,86.7,0.0,86.7,167.4,4.5,83.6,6.1,167.9,4.5,58.766000000000005,8.937000000000001,6.009,0.917,6563,41,14.1,0.0,0.0,0.0,0.0,1439.0,0,0,1,0.0,0.7,2841.0,0.0,0.0409999999999999,59.3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3967,3787,1,1,1,1,97.3
76,80,0,80,65.9,0.0,65.9,65.9,0.0,65.9,158.9,4.4,78.9,6.1,158.6,4.5,57.95399999999999,8.995,5.683,0.877,6296,40,10.2,0.0,0.0,0.0,0.0,800.0,0,0,1,0.0,0.0,61.0,0.0,0.001,43.2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3600,3499,1,1,1,1,97.2
77,50,0,50,35.0,0.0,35.0,35.0,0.0,35.0,163.4,4.6,81.7,6.0,162.6,4.6,58.698,9.265,5.869,0.871,6311,37,5.6,0.0,0.0,0.0,0.0,530.0,0,0,1,0.0,3.8,16527.0,0.0,0.593,27.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5867,5867,1,1,1,1,97.2
78,600000,0,600000,596027.4,0.0,596027.4,539746.2,0.0,539746.2,132.9,2.0,79.6,6.8,147.5,2.8,37.877,10.986,3.992,0.118,126153,33,78023.9,817.9,0.0,523.7,308.7,303953.0,1,0,0,28.9,17233.3,53482165.0,4985.9,0.124,25960.1,62,0,0,0,1,0,1,1,1,0,1,1,0,1,1,10800,10943,0,1,0,0,98.5
79,45,0,45,70.7,0.0,70.7,70.7,0.0,70.7,391.5,4.1,138.6,8.8,426.4,8.2,40.343,9.67,10.526,1.4480000000000002,132583,248,27.4,0.0,0.0,0.0,0.0,1151.0,1,0,0,0.0,7.9,34566.0,0.0,0.613,22.0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,3897,3897,1,1,1,1,99.0
80,40,0,40,19.3,0.0,19.3,19.3,0.0,19.3,356.7,1.3,117.4,8.5,274.9,2.2,40.148,14.843,6.612,1.999,134500,25,6.9,0.0,0.0,0.0,0.0,1039.0,1,0,0,0.0,6.1,26693.0,0.0,1.732,17.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,2829,2801,1,1,1,1,99.6
81,16000,0,16000,8772.7,0.0,8772.7,8001.2,0.0,8001.2,217.1,0.8,126.8,3.7,205.8,1.1,51.994,5.781000000000001,5.28,0.1,188265,0,1896.9,0.0,0.0,0.0,0.0,65769.0,1,0,0,2.9,1128.5,4787376.0,32.2,0.7509999999999999,2097.9,14,0,0,0,1,0,1,1,1,0,0,1,0,1,1,2778,2778,0,1,0,0,99.6
82,430,0,430,854.8,0.0,854.8,854.8,0.0,854.8,269.0,120.2,88.0,41.9,356.9,71.3,37.567,23.262,4.775,2.537,64555,26829,127.2,0.0,0.0,0.0,0.0,8318.0,1,0,0,0.0,12.4,53946.0,0.0,0.083,24.0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2421,2389,1,1,1,1,55.3
83,160,0,160,100.5,0.0,100.5,98.2,0.0,98.2,240.5,1.0,108.9,5.1,300.9,2.2,37.617,8.857999999999999,5.352,0.346,209691,11,24.1,0.0,0.0,0.0,0.0,4118.0,1,0,0,0.0,9.0,39264.0,0.0,0.502,23.0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2421,2389,1,1,1,1,99.6
84,130,0,130,77.0,0.0,77.0,73.7,0.0,73.7,220.7,1.6,91.5,5.3,349.1,1.8,34.233000000000004,8.802999999999999,4.562,0.384,97836,885,16.9,0.0,0.0,0.0,0.0,4084.0,1,0,0,0.0,5.3,23144.0,0.0,0.3939999999999999,22.0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2421,2389,1,1,1,1,99.3
85,120,0,120,84.8,0.0,84.8,81.8,0.0,81.8,277.1,1.0,96.3,4.9,355.8,1.5,39.436,8.302,5.143,0.3379999999999999,193776,17,23.4,0.0,0.0,0.0,0.0,2900.0,1,0,0,0.0,5.8,25140.0,0.0,0.386,22.0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2421,2389,1,1,1,1,99.6
86,260,0,260,153.0,0.0,153.0,153.0,0.0,153.0,236.0,3.9,109.0,8.3,546.0,4.1,37.728,10.826,5.596,1.352,172408,268,35.5,0.0,0.0,0.0,0.0,8104.0,1,0,0,0.0,22.4,97623.0,0.0,0.8009999999999999,10.2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2456,2375,1,1,1,1,98.3
87,110,0,110,59.7,0.0,59.7,59.7,0.0,59.7,24.1,1.0,29.9,5.1,139.1,2.1,14.314,10.753,1.646,0.926,28398,14,1.4,0.0,0.0,0.0,0.0,150.0,1,0,0,0.0,7.1,31143.0,0.0,0.655,10.2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,7154,7154,1,1,1,1,95.9
88,100,0,100,83.9,0.0,83.9,83.9,0.0,83.9,173.0,1.7,56.1,7.7,87.7,1.7,33.276,18.158,3.791,1.832,75312,85,14.4,0.0,0.0,0.0,0.0,2056.0,1,0,0,0.0,16.9,73990.0,0.0,1.107,10.2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2536,2437,1,1,1,1,99.0
89,80,0,80,62.3,0.0,62.3,62.3,0.0,62.3,158.7,2.4,57.0,7.5,66.9,3.6,33.457,16.022000000000002,4.056,1.803,240768,162,9.7,0.0,0.0,0.0,0.0,495.0,1,0,0,0.0,5.4,23379.0,0.0,0.471,10.2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,5903,5903,1,1,1,1,98.5
90,80,0,80,75.2,0.0,75.2,75.2,0.0,75.2,119.9,3.6,50.4,7.6,310.1,4.0,17.68,10.327,2.244,1.337,84276,111,8.7,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,7.2,31354.0,0.0,0.524,10.2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1674,1674,1,1,1,1,97.0
91,60,0,60,62.0,0.0,62.0,62.0,0.0,62.0,144.4,2.1,50.1,7.0,62.9,2.8,27.935,14.473,3.526,1.776,186768,125,8.8,0.0,0.0,0.0,0.0,1053.0,1,0,0,0.0,11.6,50762.0,0.0,1.028,10.2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2719,2648,1,1,1,1,98.5
92,60,0,60,54.6,0.0,54.6,54.6,0.0,54.6,199.7,1.3,57.5,5.6,405.2,2.9,19.216,9.844,2.423,0.985,46384,58,10.8,0.0,0.0,0.0,0.0,300.0,1,0,0,0.0,4.0,17680.0,0.0,0.408,10.2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,5475,5475,1,1,1,1,99.3
